Customer_ID,Full_Name,ID_Number,Date_of_Birth,Age,Gender,Phone_Number,Email,Address,Location,Employment_Status,Monthly_Income_Bracket,Estimated_Monthly_Income,Account_Opening_Date,Has_Savings_Account,Account_Balance,Loan_ID,Loan_Product,Loan_Amount,Interest_Rate,Term_Type,Term_Months,Term_Weeks,Total_Loan_Amount,Loan_Disbursement_Date,Next_Due_Date,Loan_Status,Outstanding_Balance,Total_Paid,Overdue_Amount,Payments_Made,Payments_Missed,Number_of_Loans,Number_of_Declined_Loans,Declined_Loans_Details,Profile_Type,Is_Defaulter
CUST-000064,William Wolfe,875***61,1977-01-10,49,Male,+254 *** *** 152,,"43449 Michael Tunnel Suite 159, Nairobi",Nairobi,Formally employed (contract),"50,001 - 100,000",75000,2025-06-29,Yes,221701.85,LOAN-000064-01,School Fees Loan,76000,14.5,monthly,9.0,,87020.0,2025-10-16,,Written Off,79089.08,7930.92,19337.78,1,2,3,0,,Overburdened Family Person,Yes
CUST-000065,Julie Carter,190***38,1999-05-07,26,Female,+254 *** *** 335,je***r@yahoo.co.ke,"619 Robinson Keys, Nairobi",Nairobi,Self-employed/Business owner,"50,001 - 100,000",75000,2024-03-31,No,3271.77,LOAN-000065-01,Utility Loan,48000,16.0,weekly,,12.0,55680.0,2025-10-27,2026-01-19,Active,4640.0,51040.0,303.85,11,1,1,0,,Young Entrepreneur,No
CUST-000066,Kristine Cline,501***67,2004-09-08,21,Female,+254 *** *** 318,no***n@icloud.com,"639 Blackburn Harbor Apt. 027, Nairobi",Nairobi,Formally employed (permanent),"20,001 - 30,000",25000,2025-02-07,Yes,34671.05,LOAN-000066-01,Emergency Loan,73000,22.0,weekly,,24.0,89060.0,2025-06-05,2025-11-06,Active,11132.5,77927.5,261.32,21,3,1,0,,Entry Level Worker,No
CUST-000067,Ricky Vargas,792***01,2001-02-19,24,Male,+254 *** *** 597,na***4@yahoo.com,"593 Park Oval, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2023-03-20,Yes,37866.38,LOAN-000067-01,Cash Loan,16000,18.5,weekly,,24.0,18960.0,2025-08-19,,Completed,1580.0,17380.0,251.56,22,2,2,1,"Cash Loan (108,000 KES) - Poor credit history",Entry Level Worker,No
CUST-000068,Miss Susan Reed,821***60,1991-08-31,34,Female,+254 *** *** 997,,"5298 Victoria Springs, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2026-01-04,No,2047.49,LOAN-000068-01,Utility Loan,45000,16.0,monthly,6.0,,52200.0,2026-01-25,2026-02-24,Active,52200.0,0.0,0.0,0,0,1,2,"Utility Loan (15,000 KES) - Unstable employment; Utility Loan (42,000 KES) - Loan amount too high",Hustler/Casual Worker,No
CUST-000069,Kelly Alexander,301***63,1989-07-19,36,Female,+254 *** *** 953,vm***n@yahoo.com,"68284 Todd Parks, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2024-02-14,No,3771.98,LOAN-000069-01,School Fees Loan,35000,14.5,monthly,9.0,,40075.0,2025-11-21,2026-01-20,Active,35622.22,4452.78,609.74,1,1,3,0,,Overburdened Family Person,No
CUST-000070,Michael Campbell,545***91,1983-08-05,42,Male,+254 *** *** 238,,"822 Hardin Forge Suite 297, Kayole",Kayole,Self-employed/Business owner,"20,001 - 30,000",25000,2024-04-21,Yes,30111.59,LOAN-000070-01,Cash Loan,134000,18.5,monthly,9.0,,158790.0,2025-10-12,,Defaulted,141509.5,17280.5,35286.67,1,2,1,2,"Cash Loan (81,000 KES) - Incomplete documentation; Emergency Loan (35,000 KES) - Insufficient income",Overburdened Family Person,Yes
CUST-000071,Jason Chavez,966***71,1992-09-23,33,Male,+254 *** *** 904,wm***r@outlook.com,"232 Miller Island Suite 861, Kayole",Kayole,Formally employed (contract),"30,001 - 50,000",40000,2023-11-25,Yes,6768.04,LOAN-000071-01,Business Capital Loan,86000,19.5,weekly,,36.0,102770.0,2025-07-29,,Defaulted,75068.47,27701.53,42820.83,12,15,1,0,,Young Entrepreneur,Yes
CUST-000072,Heather Stephenson,788***90,1993-09-21,32,Female,+254 *** *** 673,mi***z@outlook.com,"5460 Austin Springs, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2025-10-03,Yes,62650.79,LOAN-000072-01,Cash Loan,163000,18.5,monthly,6.0,,193155.0,2026-01-01,2026-01-31,Active,193155.0,0.0,3947.12,0,1,1,0,,Young Entrepreneur,No
CUST-000073,Jillian Diaz,100***97,2001-02-02,25,Female,+254 *** *** 115,am***n@yahoo.co.ke,"67515 Gonzalez Viaduct Apt. 194, Kayole",Kayole,Formally employed (contract),"10,000 - 20,000",15000,2023-06-07,Yes,31203.32,LOAN-000073-01,Cash Loan,50000,18.5,monthly,6.0,,59250.0,2025-07-26,,Completed,9875.0,49375.0,297.57,5,1,2,0,,Entry Level Worker,No
CUST-000074,Katrina Kirk,142***59,1977-05-15,48,Female,+254 *** *** 917,,"00348 Singh Extension Suite 122, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2023-03-19,No,2920.7,LOAN-000074-01,Emergency Loan,90000,22.0,weekly,,24.0,109800.0,2025-11-27,2026-01-29,Active,73200.0,36600.0,284.91,8,1,1,2,"School Fees Loan (46,000 KES) - Insufficient income; Utility Loan (36,000 KES) - Insufficient income",Overburdened Family Person,No
CUST-000075,David Pope,346***54,1999-07-14,26,Male,+254 *** *** 545,,"5470 Kyle Underpass, Nairobi",Nairobi,Formally employed (permanent),"20,001 - 30,000",25000,2024-10-12,Yes,60397.77,LOAN-000075-01,Cash Loan,54000,18.5,weekly,,12.0,63990.0,2025-11-10,2026-02-02,Active,5332.5,58657.5,293.85,11,1,2,0,,Entry Level Worker,No
CUST-000076,Erin Brown,833***64,1993-05-13,32,Female,+254 *** *** 131,,"11146 Phyllis Rapids, Mombasa Road",Mombasa Road,Formally employed (permanent),"Above 100,000",150000,2025-12-19,Yes,231838.41,LOAN-000076-01,Utility Loan,50000,16.0,weekly,,24.0,58000.0,2026-01-14,2026-02-04,Active,53166.67,4833.33,389.92,2,1,1,2,"Cash Loan (114,000 KES) - Poor credit history; Utility Loan (48,000 KES) - High debt-to-income ratio",Stable Professional,No
CUST-000077,Todd Harper,507***70,1999-01-17,27,Male,+254 *** *** 624,,"2016 Zachary Via, Kamulu",Kamulu,Casual laborer,"20,001 - 30,000",25000,2025-11-12,No,1139.92,LOAN-000077-01,Cash Loan,34000,18.5,weekly,,48.0,40290.0,2025-11-21,2026-01-30,Active,32735.62,7554.38,115.09,9,1,2,1,"Cash Loan (100,000 KES) - Incomplete documentation",Hustler/Casual Worker,No
CUST-000078,Adriana Black,335***88,2000-07-21,25,Female,+254 *** *** 421,,"454 Gloria Isle, Kamulu",Kamulu,Formally employed (contract),"10,000 - 20,000",15000,2025-08-05,Yes,1752.74,LOAN-000078-01,School Fees Loan,37000,14.5,weekly,,36.0,42365.0,2025-12-11,2026-01-15,Overdue,38493.06,3871.94,3530.42,4,3,1,0,,Entry Level Worker,Yes
CUST-000079,Rebecca James,876***60,1988-12-06,37,Female,+254 *** *** 356,,"59657 Kaylee Walks Apt. 639, Kayole",Kayole,Casual laborer,"20,001 - 30,000",25000,2023-05-31,Yes,56759.81,LOAN-000079-01,Business Capital Loan,65000,19.5,monthly,12.0,,77675.0,2025-08-24,,Defaulted,65663.45,12011.55,19418.75,2,3,1,0,,Hustler/Casual Worker,Yes
CUST-000080,Paul Miller,614***49,2001-01-27,25,Male,+254 *** *** 760,,"614 Howard Manor, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2024-11-24,No,1249.53,LOAN-000080-01,School Fees Loan,131000,14.5,weekly,,36.0,149995.0,2025-10-20,,Completed,91663.61,58331.39,173.51,14,1,1,0,,Young Entrepreneur,No
CUST-000081,Jesus Olson,031***83,1995-10-02,30,Male,+254 *** *** 451,,"511 Andrew Motorway Apt. 416, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2025-04-19,Yes,58855.83,LOAN-000081-01,Cash Loan,166000,18.5,weekly,,36.0,196710.0,2025-11-04,,Completed,131140.0,65570.0,997.85,12,1,1,0,,Young Entrepreneur,No
CUST-000082,Laura Roth,733***70,1981-08-21,44,Female,+254 *** *** 748,ua***z@yahoo.co.ke,"972 Williams Highway Apt. 810, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2023-07-19,Yes,39609.94,LOAN-000082-01,Cash Loan,139000,18.5,weekly,,12.0,164715.0,2025-12-07,2026-02-01,Active,68631.25,96083.75,533.67,7,1,1,0,,Stable Professional,No
CUST-000083,Frank Wood,928***57,1985-10-26,40,Male,+254 *** *** 790,se***t@aol.com,"16401 Joshua Villages Suite 327, Kamulu",Kamulu,Self-employed/Business owner,"20,001 - 30,000",25000,2023-05-11,Yes,24898.97,LOAN-000083-01,Cash Loan,59000,18.5,monthly,3.0,,69915.0,2025-11-22,2026-01-21,Active,46610.0,23305.0,4554.17,1,1,1,0,,Overburdened Family Person,No
CUST-000084,John Nunez,537***20,1990-02-25,35,Male,+254 *** *** 573,th***4@mail.com,"420 Joseph Falls, Mombasa Road",Mombasa Road,Formally employed (permanent),"30,001 - 50,000",40000,2024-02-08,Yes,84808.34,LOAN-000084-01,Business Capital Loan,116000,19.5,weekly,,36.0,138620.0,2025-11-09,2025-12-28,Overdue,118335.91,20284.09,23103.33,6,6,2,0,,Overburdened Family Person,Yes
CUST-000085,Donna Monroe,878***51,1985-05-30,40,Female,+254 *** *** 478,uy***g@gmail.com,"018 Kennedy Fort, Kayole",Kayole,Formally employed (permanent),"Above 100,000",150000,2023-06-09,Yes,31307.01,LOAN-000085-01,Business Capital Loan,182000,19.5,weekly,,36.0,217490.0,2026-01-10,2026-01-31,Active,205407.22,12082.78,886.03,2,1,2,0,,Stable Professional,No
CUST-000086,James Williams,357***64,1988-05-17,37,Male,+254 *** *** 846,,"268 Reeves Station, Mombasa Road",Mombasa Road,Self-employed/Business owner,"20,001 - 30,000",25000,2024-12-02,Yes,4827.06,LOAN-000086-01,Utility Loan,22000,16.0,weekly,,12.0,25520.0,2025-02-22,2025-05-17,Active,2126.67,23393.33,384.53,11,1,2,0,,Overburdened Family Person,No
CUST-000087,Jeffrey Harris,537***32,1983-12-24,42,Male,+254 *** *** 171,,"69176 James Hills, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2025-12-20,Yes,164347.97,LOAN-000087-01,Emergency Loan,61000,22.0,monthly,6.0,,74420.0,2026-01-10,2026-02-09,Active,74420.0,0.0,0.0,0,0,1,0,,Stable Professional,No
CUST-000088,Lauren Carney,439***26,1986-07-28,39,Female,+254 *** *** 937,xm***e@icloud.com,"30996 Montgomery Rapid Suite 192, Kayole",Kayole,Formally employed (permanent),"30,001 - 50,000",40000,2025-04-27,Yes,85040.98,LOAN-000088-01,School Fees Loan,88000,14.5,weekly,,36.0,100760.0,2025-05-19,,Defaulted,56516.23,44243.77,47581.11,19,17,2,0,,Overburdened Family Person,Yes
CUST-000089,Mark Moore,901***62,1996-11-12,29,Male,+254 *** *** 631,vs***s@mail.com,"62081 Terry Lakes, Mombasa Road",Mombasa Road,Formally employed (contract),"Below 10,000",7500,2025-07-29,No,1817.02,LOAN-000089-01,Business Capital Loan,79000,19.5,weekly,,24.0,94405.0,2025-09-01,,Completed,19667.71,74737.29,202.6,19,3,1,0,,Hustler/Casual Worker,No
CUST-000090,Patrick Villarreal,034***63,1993-05-30,32,Male,+254 *** *** 912,,"9227 Keith Lodge Suite 751, Kayole",Kayole,Casual laborer,"10,000 - 20,000",15000,2025-05-21,No,548.21,LOAN-000090-01,Cash Loan,66000,18.5,weekly,,36.0,78210.0,2025-06-13,,Completed,10862.5,67347.5,76.07,31,2,1,0,,Hustler/Casual Worker,No
CUST-000091,Christine Yang,857***76,1988-07-01,37,Female,+254 *** *** 780,,"25839 Wright Wall Suite 881, Kayole",Kayole,Formally employed (permanent),"Above 100,000",150000,2025-08-23,Yes,173683.2,LOAN-000091-01,Emergency Loan,98000,22.0,weekly,,12.0,119560.0,2026-01-21,2026-02-04,Active,109596.67,9963.33,1826.68,1,1,2,0,,Stable Professional,No
CUST-000092,Sue Buckley,616***13,2003-03-01,22,Female,+254 *** *** 083,ic***z@gmail.com,"21327 Cox Ranch, Kamulu",Kamulu,Formally employed (contract),"10,000 - 20,000",15000,2025-06-09,No,1541.62,LOAN-000092-01,Cash Loan,92000,18.5,monthly,3.0,,109020.0,2026-01-31,2026-03-02,Active,109020.0,0.0,0.0,0,0,2,1,"School Fees Loan (120,000 KES) - Age limit exceeded",Hustler/Casual Worker,Yes
CUST-000093,Sierra Hunt,614***76,1999-07-19,26,Female,+254 *** *** 110,st***0@icloud.com,"1298 Olson Locks Suite 188, Kamulu",Kamulu,Formally employed (contract),"10,000 - 20,000",15000,2024-01-12,No,2626.69,LOAN-000093-01,School Fees Loan,44000,14.5,weekly,,12.0,50380.0,2025-09-04,,Completed,4198.33,46181.67,144.95,11,1,1,0,,Entry Level Worker,No
CUST-000094,Abigail Baker,419***87,1995-10-24,30,Female,+254 *** *** 108,,"21175 Sanford Isle Apt. 664, Mwea",Mwea,Formally employed (contract),"10,000 - 20,000",15000,2024-06-06,No,540.52,LOAN-000094-01,Emergency Loan,46000,22.0,weekly,,12.0,56120.0,2026-01-22,2026-01-29,Active,56120.0,0.0,4676.67,0,1,1,2,"Cash Loan (174,000 KES) - Incomplete documentation; Cash Loan (50,000 KES) - Age limit exceeded",Hustler/Casual Worker,Yes
CUST-000095,Carla Durham,658***39,2001-01-06,25,Female,+254 *** *** 656,tw***s@aol.com,"106 Short Points Suite 265, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2025-04-08,No,1738.85,LOAN-000095-01,Emergency Loan,60000,22.0,weekly,,12.0,73200.0,2025-10-01,,Defaulted,47853.76,25346.24,42700.0,5,7,1,2,"Emergency Loan (21,000 KES) - Age limit exceeded; School Fees Loan (147,000 KES) - Loan amount too high",Young Entrepreneur,Yes
CUST-000096,Amanda Johnson,806***78,1988-03-29,37,Female,+254 *** *** 380,ql***o@yahoo.co.uk,"79288 Jones Unions, Kayole",Kayole,Self-employed/Business owner,"20,001 - 30,000",25000,2024-07-14,No,2950.33,LOAN-000096-01,School Fees Loan,62000,14.5,weekly,,12.0,70990.0,2025-05-06,2025-07-22,Active,11831.67,59158.33,1693.1,10,2,3,0,,Hustler/Casual Worker,No
CUST-000097,Jennifer Hansen,473***16,2004-02-05,22,Female,+254 *** *** 017,je***1@icloud.com,"62180 Sarah Brook, Mwea",Mwea,Self-employed/Business owner,"Below 10,000",7500,2023-06-06,Yes,10921.8,LOAN-000097-01,Utility Loan,32000,16.0,weekly,,12.0,37120.0,2025-05-20,,Defaulted,24512.9,12607.1,21653.33,5,7,2,1,"Business Capital Loan (93,000 KES) - Poor credit history",Hustler/Casual Worker,Yes
CUST-000098,Kayla Garcia,864***65,1999-10-08,26,Female,+254 *** *** 906,de***0@aol.com,"6653 Danielle Lake Suite 964, Kayole",Kayole,Formally employed (contract),"10,000 - 20,000",15000,2024-06-01,No,2275.12,LOAN-000098-01,Cash Loan,84000,18.5,monthly,3.0,,99540.0,2025-08-10,,Completed,33180.0,66360.0,681.87,2,1,3,0,,Hustler/Casual Worker,No
CUST-000099,Michael Scott,661***04,1975-09-21,50,Male,+254 *** *** 069,,"919 Gary Wall Apt. 576, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2024-04-02,Yes,33619.6,LOAN-000099-01,Emergency Loan,67000,22.0,weekly,,12.0,81740.0,2025-05-22,,Completed,6811.67,74928.33,1279.47,11,1,2,0,,Overburdened Family Person,No
CUST-000100,Zachary Holden,877***39,2001-04-04,24,Male,+254 *** *** 587,sh***d@icloud.com,"5601 Tyler Summit Apt. 940, Nairobi",Nairobi,Self-employed/Business owner,"Below 10,000",7500,2023-05-05,Yes,4910.94,LOAN-000100-01,Utility Loan,11000,16.0,weekly,,12.0,12760.0,2025-04-24,2025-07-10,Active,2126.67,10633.33,377.9,10,2,2,0,,Hustler/Casual Worker,No
CUST-000101,Michelle Shaw,557***41,1997-07-17,28,Female,+254 *** *** 712,ch***n@gmail.co.ke,"84739 Daniels Wells, Nairobi",Nairobi,Formally employed (contract),"10,000 - 20,000",15000,2025-05-28,No,1516.54,LOAN-000101-01,Cash Loan,78000,18.5,monthly,6.0,,92430.0,2025-11-16,2026-01-15,Overdue,77605.17,14824.83,15405.0,1,1,4,0,,Entry Level Worker,Yes
CUST-000102,Candice Owens,459***28,1992-02-12,34,Female,+254 *** *** 102,bl***s@outlook.co.ke,"30027 Daniel Rapids, Kamulu",Kamulu,Self-employed/Business owner,"20,001 - 30,000",25000,2024-07-11,Yes,55887.14,LOAN-000102-01,School Fees Loan,87000,14.5,weekly,,36.0,99615.0,2025-04-07,,Written Off,69705.01,29909.99,66410.0,12,24,2,0,,Young Entrepreneur,Yes
CUST-000103,Ronald Lopez,055***01,1998-08-22,27,Male,+254 *** *** 590,sa***0@outlook.com,"523 Heather Throughway Apt. 292, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2025-07-23,Yes,1196.08,LOAN-000103-01,School Fees Loan,31000,14.5,weekly,,12.0,35495.0,2025-09-15,2025-12-08,Active,2957.92,32537.08,367.36,11,1,1,0,,Entry Level Worker,No
CUST-000104,Ricky Cooper,850***16,1998-11-25,27,Male,+254 *** *** 540,wi***6@yandex.com,"32690 Cannon Inlet Suite 187, Kayole",Kayole,Self-employed/Business owner,"10,000 - 20,000",15000,2024-05-10,No,4416.67,LOAN-000104-01,School Fees Loan,60000,14.5,weekly,,24.0,68700.0,2025-08-04,2026-01-12,Active,5725.0,62975.0,520.43,22,2,1,0,,Hustler/Casual Worker,No
CUST-000105,Mallory Flores,405***33,2002-12-20,23,Female,+254 *** *** 503,,"84880 Stewart Freeway Apt. 685, Kamulu",Kamulu,Casual laborer,"Below 10,000",7500,2025-02-20,No,1491.72,LOAN-000105-01,School Fees Loan,36000,14.5,monthly,9.0,,41220.0,2025-03-14,,Written Off,18498.9,22721.1,18320.0,5,4,1,0,,Hustler/Casual Worker,Yes
CUST-000106,Melissa Kelly,103***93,1997-06-25,28,Female,+254 *** *** 490,am***9@icloud.com,"12985 Higgins Springs, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2023-10-17,No,3385.92,LOAN-000106-01,Utility Loan,11000,16.0,weekly,,24.0,12760.0,2025-04-26,,Defaulted,6433.39,6326.61,5316.67,14,10,1,0,,Hustler/Casual Worker,Yes
CUST-000107,Benjamin Andrews,868***31,1989-05-17,36,Male,+254 *** *** 025,ra***a@gmail.co.ke,"859 Reed Pine, Nairobi",Nairobi,Formally employed (contract),"30,001 - 50,000",40000,2025-01-26,No,3676.12,LOAN-000107-01,Utility Loan,34000,16.0,monthly,6.0,,39440.0,2025-08-16,2026-01-13,Active,13146.67,26293.33,1163.48,4,1,1,0,,Overburdened Family Person,No
CUST-000108,Jared Gutierrez,271***26,1988-08-30,37,Male,+254 *** *** 773,ag***z@yahoo.co.ke,"1079 Goodman Summit Apt. 809, Kamulu",Kamulu,Formally employed (permanent),"Above 100,000",150000,2024-02-20,Yes,217465.81,LOAN-000108-01,School Fees Loan,76000,14.5,weekly,,24.0,87020.0,2025-12-28,2026-02-01,Active,72516.67,14503.33,497.26,4,1,4,1,"School Fees Loan (59,000 KES) - Loan amount too high",Stable Professional,No
CUST-000109,Christopher Fuentes,244***06,1993-07-27,32,Male,+254 *** *** 321,sa***4@yandex.com,"30801 Lopez Gardens Suite 597, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2025-01-04,Yes,102861.1,LOAN-000109-01,School Fees Loan,130000,14.5,monthly,9.0,,148850.0,2025-08-23,,Completed,82694.44,66155.56,2354.13,4,1,2,0,,Stable Professional,No
CUST-000110,Daniel Roberts Jr.,759***63,1991-07-08,34,Male,+254 *** *** 485,,"20724 Walker Vista, Nairobi",Nairobi,Self-employed/Business owner,"20,001 - 30,000",25000,2024-03-09,Yes,52871.1,LOAN-000110-01,Utility Loan,35000,16.0,monthly,3.0,,40600.0,2026-01-26,2026-02-25,Active,40600.0,0.0,0.0,0,0,3,0,,Young Entrepreneur,No
CUST-000111,Larry Mckinney,405***68,1994-01-06,32,Male,+254 *** *** 852,,"70533 Warner Coves Apt. 551, Nairobi",Nairobi,Formally employed (permanent),"30,001 - 50,000",40000,2023-05-31,Yes,14756.39,LOAN-000111-01,Cash Loan,138000,18.5,weekly,,24.0,163530.0,2025-05-21,,Completed,6813.75,156716.25,13.24,23,1,2,0,,Stable Professional,No
CUST-000112,Autumn Huffman,394***49,1987-12-30,38,Female,+254 *** *** 999,gh***z@yahoo.co.ke,"22604 Harrison Pines Suite 258, Kayole",Kayole,Self-employed/Business owner,"30,001 - 50,000",40000,2024-11-24,Yes,66396.78,LOAN-000112-01,Utility Loan,36000,16.0,monthly,6.0,,41760.0,2025-10-31,,Defaulted,36186.64,5573.36,13920.0,1,2,3,2,"Business Capital Loan (152,000 KES) - Too many existing loans; School Fees Loan (28,000 KES) - High debt-to-income ratio",Overburdened Family Person,Yes
CUST-000113,Marissa Richards,564***31,1986-03-23,39,Female,+254 *** *** 513,pe***e@yahoo.co.uk,"60063 Butler Burgs, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2025-12-20,Yes,276704.88,LOAN-000113-01,Utility Loan,50000,16.0,monthly,3.0,,58000.0,2026-01-09,2026-02-08,Active,58000.0,0.0,0.0,0,0,1,1,"Cash Loan (183,000 KES) - Insufficient income",Stable Professional,No
CUST-000114,Jacob Greer,497***25,2003-11-15,22,Male,+254 *** *** 363,,"8727 Davis Viaduct Suite 537, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2023-10-04,No,1764.68,LOAN-000114-01,School Fees Loan,56000,14.5,weekly,,36.0,64120.0,2025-11-18,2026-01-27,Active,48090.0,16030.0,464.69,9,2,1,0,,Entry Level Worker,No
CUST-000115,Krista Anderson,580***01,1986-05-21,39,Female,+254 *** *** 199,so***y@yahoo.co.uk,"1411 Cheryl Route Apt. 016, Nairobi",Nairobi,Formally employed (permanent),"50,001 - 100,000",75000,2024-03-25,Yes,81234.66,LOAN-000115-01,Cash Loan,183000,18.5,weekly,,48.0,216855.0,2025-05-09,2026-01-16,Active,58731.56,158123.44,644.01,35,3,2,0,,Stable Professional,No
CUST-000116,Lauren Green,621***31,1993-02-26,32,Female,+254 *** *** 182,wi***l@icloud.com,"851 Kayla Flat, Nairobi",Nairobi,Self-employed/Business owner,"30,001 - 50,000",40000,2023-06-30,No,114.59,LOAN-000116-01,Emergency Loan,68000,22.0,weekly,,24.0,82960.0,2025-02-21,,Defaulted,37398.42,45561.58,27653.33,16,8,2,0,,Young Entrepreneur,Yes
CUST-000117,Elizabeth Soto,774***34,1997-01-11,29,Female,+254 *** *** 374,sa***a@yahoo.co.ke,"53129 Debra Drive, Nairobi",Nairobi,Formally employed (contract),"20,001 - 30,000",25000,2025-03-10,Yes,57031.97,LOAN-000117-01,Business Capital Loan,52000,19.5,weekly,,24.0,62140.0,2025-03-20,,Written Off,43104.25,19035.75,41426.67,8,16,2,1,"Utility Loan (42,000 KES) - Too many existing loans",Entry Level Worker,Yes
CUST-000118,Jose Miranda,843***60,1989-03-02,36,Male,+254 *** *** 474,je***3@yahoo.co.uk,"263 Miller Forges, Nairobi",Nairobi,Casual laborer,"10,000 - 20,000",15000,2025-04-28,Yes,14456.15,LOAN-000118-01,School Fees Loan,24000,14.5,monthly,6.0,,27480.0,2025-09-12,,Defaulted,19232.35,8247.65,9160.0,2,2,1,0,,Hustler/Casual Worker,Yes
CUST-000119,Kenneth Frank,052***29,1955-10-22,70,Male,+254 *** *** 846,zj***n@yahoo.com,"81143 Alicia Viaduct, Mombasa Road",Mombasa Road,Self-employed/Business owner,"10,000 - 20,000",15000,2023-10-17,No,1832.15,LOAN-000119-01,Utility Loan,29000,19.0,monthly,3.0,,34510.0,2025-03-04,,Completed,11503.33,23006.67,1078.62,2,1,3,0,,Hustler/Casual Worker,No
CUST-000120,Holly Rodriguez,609***12,1989-09-10,36,Female,+254 *** *** 717,,"9399 Robert Ways, Mombasa Road",Mombasa Road,Self-employed/Business owner,"20,001 - 30,000",25000,2025-01-01,Yes,32803.73,LOAN-000120-01,Business Capital Loan,67000,19.5,monthly,9.0,,80065.0,2025-08-12,,Completed,44480.56,35584.44,1105.78,4,1,2,0,,Hustler/Casual Worker,No
CUST-000121,Joshua Joyce,265***16,1994-12-24,31,Male,+254 *** *** 079,sn***a@protonmail.com,"737 Scott Fort, Nairobi",Nairobi,Formally employed (permanent),"Above 100,000",150000,2023-03-13,Yes,242129.31,LOAN-000121-01,Emergency Loan,59000,22.0,weekly,,12.0,71980.0,2025-07-07,,Completed,11996.67,59983.33,96.29,10,2,2,0,,Stable Professional,No
CUST-000122,Laura Miranda,081***76,1983-07-07,42,Female,+254 *** *** 529,ew***y@hotmail.com,"7780 Huffman Wells Apt. 442, Nairobi",Nairobi,Formally employed (permanent),"20,001 - 30,000",25000,2025-01-07,No,4909.18,LOAN-000122-01,Cash Loan,93000,18.5,monthly,9.0,,110205.0,2025-05-31,,Defaulted,67199.71,43005.29,48980.0,4,4,1,0,,Overburdened Family Person,Yes
